Instance name, maxTimeWidth (omega_c), maxRouteTime (omega_0), # service days, # customers,	# operations, Opt./Best no waiting (Subramanyan and Gounaris), Opt./Best waiting (Subramanyan and Gounaris), Problem type, Algorithm,Algorithm,# cons, # var, Root time (sec.), Total time (sec.), SEC r_time (sec.), SEC time (sec.), PEC r_time (sec.), PEC time (sec.), #BB r_iterations, #BC iterations, #BC nodes, #Connect r_cuts, #Connect cuts, #PEC r_cuts, #PEC cuts, Root LB, Root UB, Best Bound, Best Integer, Status
ulysses22_p3_f70_lM,997,7068,3,21,44,19213,19213,CTSP_2,COMPACT,750,647,0.04,7386.63,0.00,0.00,0.00,0.00,134,120996564,7863319,0,0,0,0,16848.0,19213,18768.94,19213,1
ulysses22_p3_f90_lH,1393,7662,3,21,57,20718,20718,CTSP_2,COMPACT,1236,1084,0.09,7259.27,0.00,0.00,0.00,0.00,205,143956655,5174127,0,0,0,0,17634.6,20718,19345.96,20718,1
ulysses22_p3_f90_lL,696,7662,3,21,57,20718,20718,CTSP_2,COMPACT,1236,1084,0.09,7218.03,0.00,0.00,0.00,0.00,186,156085000,6269008,0,0,0,0,17634.5,20718,19481.46,20718,1
ulysses22_p3_f90_lM,1044,7662,3,21,57,20718,20718,CTSP_2,COMPACT,1236,1084,0.09,7214.91,0.00,0.00,0.00,0.00,215,149344687,5712163,0,0,0,0,17675.5,20718,19389.29,20718,1
ulysses22_p5_f50_lH,1239,6818,5,21,56,30433,30433,CTSP_2,COMPACT,786,627,0.05,7286.67,0.00,0.00,0.00,0.00,225,198572049,6545383,0,0,0,0,26921.9,30433,29667.28,30433,1
ulysses22_p5_f50_lL,619,6818,5,21,56,30433,30433,CTSP_2,COMPACT,786,627,0.06,7348.09,0.00,0.00,0.00,0.00,229,194517191,6762513,0,0,0,0,26915.6,30433,29630.44,30433,1
ulysses22_p5_f50_lM,929,6818,5,21,56,30433,30433,CTSP_2,COMPACT,786,627,0.05,7286.13,0.00,0.00,0.00,0.00,224,188788620,7106289,0,0,0,0,26916.1,30433,29686.17,30433,1
ulysses22_p5_f70_lH,1330,7317,5,21,75,32405,32405,CTSP_2,COMPACT,1398,1130,0.07,7495.04,0.00,0.00,0.00,0.00,236,195187288,5558120,0,0,0,0,27927.6,32405,29920.61,32405,1
ulysses22_p5_f70_lL,665,7317,5,21,75,32405,32405,CTSP_2,COMPACT,1398,1130,0.08,7450.58,0.00,0.00,0.00,0.00,206,186442952,3805885,0,0,0,0,27915.2,32405,30159.03,32405,1
ulysses22_p5_f70_lM,997,7317,5,21,75,32405,32405,CTSP_2,COMPACT,1398,1130,0.07,7216.59,0.00,0.00,0.00,0.00,231,184715715,4029796,0,0,0,0,27927.6,32405,30199.70,32405,1
ulysses22_p5_f90_lH,1393,7662,5,21,96,33904,33904,CTSP_2,COMPACT,2260,1847,0.16,7204.03,0.00,0.00,0.00,0.00,332,148304405,3554150,0,0,0,0,29185.0,33904,31027.70,33904,1
ulysses22_p5_f90_lL,696,7662,5,21,96,33930,33904,CTSP_2,COMPACT,2260,1847,0.18,7312.30,0.00,0.00,0.00,0.00,306,148553690,3284250,0,0,0,0,29138.0,33904,30695.93,33904,1
ulysses22_p5_f90_lM,1044,7662,5,21,96,33904,33904,CTSP_2,COMPACT,2260,1847,0.19,7205.56,0.00,0.00,0.00,0.00,309,154682196,3637549,0,0,0,0,29138.0,33904,30740.50,33904,1
